measnum,projsym,varname,label,strain,sex,value,animal_id,stocknum,strainid
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PL/J,f,9.267,52,000680,14
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PL/J,f,6.950,464,000680,14
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PL/J,f,12.35,463,000680,14
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PL/J,f,14.75,336,000680,14
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PL/J,f,7.800,335,000680,14
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PL/J,f,6.983,230,000680,14
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PL/J,f,18.90,229,000680,14
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PL/J,f,11.98,140,000680,14
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PL/J,f,11.78,139,000680,14
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PL/J,f,6.800,468,000680,14
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PWD/PhJ,f,13.97,596,004660,101
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PWD/PhJ,f,9,551,004660,101
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PWD/PhJ,f,6.667,553,004660,101
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PWD/PhJ,f,9.717,593,004660,101
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PWD/PhJ,f,8.567,763,004660,101
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,PWD/PhJ,f,7.967,766,004660,101
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,RIIIS/J,f,11.50,680,000683,26
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,RIIIS/J,f,18,658,000683,26
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,RIIIS/J,f,5.717,540,000683,26
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,RIIIS/J,f,12.25,657,000683,26
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,RIIIS/J,f,9.400,537,000683,26
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,RIIIS/J,f,9.783,679,000683,26
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SEA/GnJ,f,1.933,585,000644,29
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SEA/GnJ,f,32.08,723,000644,29
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SEA/GnJ,f,14.42,767,000644,29
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SEA/GnJ,f,7.950,724,000644,29
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SEA/GnJ,f,16.75,769,000644,29
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SEA/GnJ,f,3.667,586,000644,29
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SJL/J,f,8.917,53,000686,17
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SJL/J,f,17.62,413,000686,17
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SJL/J,f,3.500,226,000686,17
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SJL/J,f,2.200,343,000686,17
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SJL/J,f,8.917,345,000686,17
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SJL/J,f,7.317,145,000686,17
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SJL/J,f,1.783,146,000686,17
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SJL/J,f,8.800,225,000686,17
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SJL/J,f,2.667,54,000686,17
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SJL/J,f,5.183,416,000686,17
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SM/J,f,7.600,518,000687,31
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SM/J,f,8.100,634,000687,31
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SM/J,f,4.467,59,000687,31
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SM/J,f,13.13,57,000687,31
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SM/J,f,1.217,517,000687,31
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SM/J,f,12.63,495,000687,31
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SM/J,f,8.500,494,000687,31
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SM/J,f,14.37,492,000687,31
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SM/J,f,8.283,233,000687,31
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SM/J,f,10.42,231,000687,31
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SM/J,f,5.883,148,000687,31
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SM/J,f,11.57,147,000687,31
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SWR/J,f,10.78,479,000689,12
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SWR/J,f,14.53,707,000689,12
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SWR/J,f,20.07,708,000689,12
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SWR/J,f,24.83,711,000689,12
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SWR/J,f,11.10,80,000689,12
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SWR/J,f,20.78,158,000689,12
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SWR/J,f,17.95,476,000689,12
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SWR/J,f,16.23,237,000689,12
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SWR/J,f,15.95,238,000689,12
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SWR/J,f,18.60,417,000689,12
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SWR/J,f,8.400,419,000689,12
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,SWR/J,f,10.72,477,000689,12
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,WSB/EiJ,f,13.87,629,001145,42
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,WSB/EiJ,f,7.100,861,001145,42
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,WSB/EiJ,f,3.617,860,001145,42
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,WSB/EiJ,f,15.40,730,001145,42
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,WSB/EiJ,f,10.75,728,001145,42
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,WSB/EiJ,f,15.83,704,001145,42
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,WSB/EiJ,f,10.27,628,001145,42
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,WSB/EiJ,f,12.75,702,001145,42
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,ZALENDE/EiJ,f,18.60,789,001392,80
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,ZALENDE/EiJ,f,8.550,543,001392,80
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,ZALENDE/EiJ,f,9.167,544,001392,80
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,ZALENDE/EiJ,f,12.30,690,001392,80
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,ZALENDE/EiJ,f,15.70,692,001392,80
50626,Tarantino2,OFT_center_duration_pct_ctrl,control,ZALENDE/EiJ,f,13.40,790,001392,80
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,129S1/SvImJ,f,0,470,002448,3
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,129S1/SvImJ,f,0.06670,294,002448,3
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,129S1/SvImJ,f,0,292,002448,3
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,129S1/SvImJ,f,4.050,222,002448,3
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,129S1/SvImJ,f,0.1667,220,002448,3
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,129S1/SvImJ,f,0,163,002448,3
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,129S1/SvImJ,f,1.583,161,002448,3
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,129S1/SvImJ,f,24.20,86,002448,3
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,129S1/SvImJ,f,0,84,002448,3
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,A/J,f,0,154,000646,4
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,A/J,f,0,283,000646,4
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,A/J,f,0,284,000646,4
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,A/J,f,0.2667,89,000646,4
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,A/J,f,0,549,000646,4
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,A/J,f,0,555,000646,4
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,A/J,f,0.8833,559,000646,4
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,A/J,f,0,560,000646,4
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,A/J,f,7.100,88,000646,4
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,A/J,f,0,153,000646,4
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,AKR/J,f,12.38,168,000648,15
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,AKR/J,f,14.58,393,000648,15
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,AKR/J,f,11.58,394,000648,15
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,AKR/J,f,11.80,529,000648,15
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,AKR/J,f,10.35,530,000648,15
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,AKR/J,f,7.383,531,000648,15
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,AKR/J,f,9.267,91,000648,15
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,AKR/J,f,10.50,94,000648,15
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,AKR/J,f,1.867,167,000648,15
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,AKR/J,f,7.383,314,000648,15
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BALB/cByJ,f,7.517,169,001026,50
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BALB/cByJ,f,0,410,001026,50
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BALB/cByJ,f,2.350,305,001026,50
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BALB/cByJ,f,9.667,304,001026,50
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BALB/cByJ,f,1.100,242,001026,50
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BALB/cByJ,f,4,241,001026,50
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BALB/cByJ,f,0,171,001026,50
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BALB/cByJ,f,0.8833,411,001026,50
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BALB/cByJ,f,5.900,820,001026,50
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BALB/cByJ,f,1.033,817,001026,50
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BALB/cByJ,f,3.533,716,001026,50
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BALB/cByJ,f,1.350,715,001026,50
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BALB/cByJ,f,4.883,714,001026,50
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BTBR T<+> Itpr3<tf>/J,f,9.067,379,002282,1
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BTBR T<+> Itpr3<tf>/J,f,12.12,578,002282,1
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BTBR T<+> Itpr3<tf>/J,f,10.78,632,002282,1
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BTBR T<+> Itpr3<tf>/J,f,0.9000,181,002282,1
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BTBR T<+> Itpr3<tf>/J,f,7.333,250,002282,1
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BTBR T<+> Itpr3<tf>/J,f,2.733,252,002282,1
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BTBR T<+> Itpr3<tf>/J,f,6.167,319,002282,1
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BTBR T<+> Itpr3<tf>/J,f,3.267,320,002282,1
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,BTBR T<+> Itpr3<tf>/J,f,8.700,378,002282,1
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C3H/HeJ,f,25.35,310,000659,6
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C3H/HeJ,f,3.067,260,000659,6
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C3H/HeJ,f,11.72,259,000659,6
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C3H/HeJ,f,9.883,627,000659,6
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C3H/HeJ,f,12.30,510,000659,6
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C3H/HeJ,f,11.98,508,000659,6
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C3H/HeJ,f,12.72,506,000659,6
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C3H/HeJ,f,3.350,386,000659,6
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C3H/HeJ,f,10.63,383,000659,6
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,13.97,645,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,6.317,122,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,11.75,155,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,12.85,217,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,14.05,24,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,12.62,240,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,13.68,288,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,9.467,323,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,7.900,333,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,15.27,354,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,14.17,382,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,10.58,407,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,7.200,46,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,0.8167,48,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,17.18,646,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,8.400,66,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,14.67,712,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BL/6J,f,12.20,815,000664,7
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BR/cdJ,f,26.70,737,000667,32
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BR/cdJ,f,14.98,640,000667,32
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BR/cdJ,f,13.87,637,000667,32
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BR/cdJ,f,23.45,735,000667,32
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BR/cdJ,f,22.13,750,000667,32
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57BR/cdJ,f,23.55,749,000667,32
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57L/J,f,5.300,70,000668,37
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57L/J,f,21.72,298,000668,37
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57L/J,f,22.50,317,000668,37
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57L/J,f,21.80,318,000668,37
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57L/J,f,22.37,504,000668,37
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57L/J,f,17.10,515,000668,37
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C57L/J,f,12.03,67,000668,37
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C58/J,f,7.233,744,000669,28
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C58/J,f,5.667,746,000669,28
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C58/J,f,9.750,751,000669,28
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C58/J,f,8.417,753,000669,28
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C58/J,f,19.65,614,000669,28
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C58/J,f,17.32,613,000669,28
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C58/J,f,16.63,582,000669,28
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C58/J,f,11.72,580,000669,28
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C58/J,f,4.917,475,000669,28
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,C58/J,f,13.08,473,000669,28
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CBA/J,f,12.62,26,000656,16
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CBA/J,f,1.083,109,000656,16
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CBA/J,f,9.283,112,000656,16
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CBA/J,f,3.433,28,000656,16
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CBA/J,f,6.367,301,000656,16
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CBA/J,f,6.417,302,000656,16
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CBA/J,f,4.617,349,000656,16
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CBA/J,f,18.28,350,000656,16
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CBA/J,f,8.317,484,000656,16
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CBA/J,f,5.383,485,000656,16
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CBA/J,f,5.650,809,000656,16
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CBA/J,f,20.97,810,000656,16
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CBA/J,f,9.117,811,000656,16
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CBA/J,f,12.35,812,000656,16
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CZECHII/EiJ,f,6.100,403,001144,43
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CZECHII/EiJ,f,3.483,785,001144,43
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CZECHII/EiJ,f,5.883,760,001144,43
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CZECHII/EiJ,f,4.617,762,001144,43
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,CZECHII/EiJ,f,4.183,404,001144,43
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,DBA/2J,f,0.5500,457,000671,8
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,DBA/2J,f,0.03330,456,000671,8
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,DBA/2J,f,0.1167,332,000671,8
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,DBA/2J,f,4.200,330,000671,8
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,DBA/2J,f,1.017,31,000671,8
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,DBA/2J,f,0.01670,30,000671,8
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,DBA/2J,f,3,198,000671,8
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,DBA/2J,f,0.1667,197,000671,8
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,DBA/2J,f,2.733,116,000671,8
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,DBA/2J,f,2.117,115,000671,8
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,DBA/2J,f,4.200,652,000671,8
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,DBA/2J,f,3.583,651,000671,8
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,FVB/NJ,f,16.30,36,001800,9
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,FVB/NJ,f,13.55,487,001800,9
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,FVB/NJ,f,13.28,488,001800,9
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,FVB/NJ,f,13.35,127,001800,9
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,FVB/NJ,f,7.567,130,001800,9
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,FVB/NJ,f,12.07,209,001800,9
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,FVB/NJ,f,20.08,211,001800,9
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,FVB/NJ,f,15.07,281,001800,9
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,FVB/NJ,f,11.55,282,001800,9
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,FVB/NJ,f,10.27,34,001800,9
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,I/LnJ,f,11.12,855,000674,30
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,I/LnJ,f,6.967,854,000674,30
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,I/LnJ,f,14.22,666,000674,30
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,I/LnJ,f,5.567,612,000674,30
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,I/LnJ,f,5.217,609,000674,30
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,I/LnJ,f,13.33,851,000674,30
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,I/LnJ,f,8.567,847,000674,30
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,I/LnJ,f,15.98,808,000674,30
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,I/LnJ,f,23.43,805,000674,30
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,I/LnJ,f,7.233,778,000674,30
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,I/LnJ,f,7.433,777,000674,30
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,I/LnJ,f,16.08,850,000674,30
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,I/LnJ,f,7.583,668,000674,30
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,KK/HlJ,f,15.18,572,002106,18
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,KK/HlJ,f,16.13,519,002106,18
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,KK/HlJ,f,17.92,521,002106,18
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,KK/HlJ,f,13.42,574,002106,18
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,KK/HlJ,f,2.350,671,002106,18
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,KK/HlJ,f,7.333,672,002106,18
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,KK/HlJ,f,15.20,673,002106,18
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,KK/HlJ,f,6.783,842,002106,18
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,KK/HlJ,f,4.500,843,002106,18
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LG/J,f,4.933,733,000675,78
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LG/J,f,0,720,000675,78
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LG/J,f,14.83,589,000675,78
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LG/J,f,5.583,591,000675,78
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LG/J,f,18.15,602,000675,78
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LG/J,f,0.3167,732,000675,78
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LG/J,f,9.283,722,000675,78
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LG/J,f,17.23,604,000675,78
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LG/J,f,9.233,758,000675,78
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LG/J,f,5.517,756,000675,78
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LP/J,f,0.8833,583,000676,10
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LP/J,f,2.067,38,000676,10
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LP/J,f,0.06670,206,000676,10
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LP/J,f,2.817,119,000676,10
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LP/J,f,2.867,118,000676,10
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LP/J,f,4.483,567,000676,10
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LP/J,f,3.667,566,000676,10
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,LP/J,f,0.6167,40,000676,10
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MA/MyJ,f,31.63,653,000677,20
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MA/MyJ,f,20.50,656,000677,20
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MA/MyJ,f,15.98,688,000677,20
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MA/MyJ,f,25.07,523,000677,20
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MA/MyJ,f,14.10,676,000677,20
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MA/MyJ,f,23.23,689,000677,20
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MA/MyJ,f,29.92,525,000677,20
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MOLF/EiJ,f,9.183,771,000550,40
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MOLF/EiJ,f,10.05,533,000550,40
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MOLF/EiJ,f,12.95,774,000550,40
50627,Tarantino2,OFT_center_duration_pct_trt,ovariectomy,MOLF/EiJ,f,3.650,796,000550,40
