lab,strain.1,strain.2,Diff,n.1,n.2,s.pooled,t-value common,pval common,treatment,sex,Diff Multi,Std. Error REML,df REML,t-value REML,pval REML,measure.name,t-value GXL-TAUGAX,pval REML GXL-TAUGAX
ICS,baseline,Arhgef4,2.039092098980978,368,8,1.626135692034413,3.5087711217881488,5.050197583360742e-4,Control,Female,-0.29924906217348307,0.7398362076006949,12,-0.40448015263264064,0.6929761713974552,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Elk4,Arhgef4,2.324495050625,8,8,1.992167038738527,2.333634685670644,0.03503862426722302,Control,Female,0.5769200433798646,0.8151225726773657,12,0.7077709079812414,0.49260580146446664,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Setmar,Arhgef4,2.206891710642857,7,8,1.6171453635104749,2.636819170256447,0.020519709734963972,Control,Female,-0.2956404853152918,0.8187511879476898,12,-0.36108709174072107,0.724311427158053,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Slc38a10,Arhgef4,2.0399813647857137,7,8,1.8651389202709598,2.113310931142925,0.05447926705876572,Control,Female,0.39983412988530936,0.8138530692708185,12,0.4912853990260743,0.632087039532532,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Tnfaip1,Arhgef4,2.100631347,8,8,1.782528977300301,2.3569113027059743,0.03351881353852925,Control,Female,-0.8817059756775926,0.8230985354780112,12,-1.07120343151327,0.30515000863374814,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Ttll4,Arhgef4,0.6340696117857139,7,8,1.7625617725128169,0.6950898985777281,0.4992354020027866,Control,Female,-0.42543534463730515,0.8173074227773046,12,-0.5205328286284577,0.612161817223647,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Elk4,baseline,0.28540295164402174,8,368,1.627016070451713,0.49084186553944714,0.6238261698673251,Control,Female,0.8761691055533476,0.6887393928169265,12,1.272134445468319,0.2274247193274426,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Setmar,baseline,0.16779961166187896,7,368,1.6113543662092809,0.2729337150665372,0.7850552125338953,Control,Female,0.0036085768581912703,0.692813448761155,12,0.005208583731513726,0.9959297585837604,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Slc38a10,baseline,8.892658047354729e-4,7,368,1.6206668373389672,0.0014381200544105893,0.9988533154206335,Control,Female,0.6990831920587924,0.6865407450975669,12,1.0182690496533358,0.32864123466737405,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Tnfaip1,baseline,0.061539248019022,8,368,1.617887416015878,0.1064336285357169,0.9152953782746731,Control,Female,-0.5824569135041096,0.6989353723203416,12,-0.8333487423457419,0.4209260197873156,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Ttll4,baseline,-1.4050224871952643,7,368,1.616660662019902,-2.2778320522602513,0.023301749144022763,Control,Female,-0.12618628246382207,0.6909672663662847,12,-0.1826226633389174,0.8581430639136097,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Setmar,Elk4,-0.11760333998214278,7,8,1.6424233120550593,-0.1383512028665363,0.8920829618873695,Control,Female,-0.8725605286951563,0.7709503864559085,12,-1.131798548939516,0.279829719243782,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Slc38a10,Elk4,-0.28451368583928627,7,8,1.887097878004214,-0.2913111580133152,0.7754094969456862,Control,Female,-0.1770859134945552,0.765107850468362,12,-0.23145222387425743,0.8208630749566868,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Tnfaip1,Elk4,-0.22386370362499974,8,8,1.8038623539737868,-0.24820486234090217,0.8075795793076258,Control,Female,-1.4586260190574571,0.7768507552871182,12,-1.8776142124214836,0.08494633153021883,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Ttll4,Elk4,-1.690425438839286,7,8,1.7857825206844222,-1.829008972206694,0.09042307756051941,Control,Female,-1.0023553880171696,0.7692302116970465,12,-1.3030629488743184,0.21700261329385478,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Slc38a10,Setmar,-0.16691034585714348,7,7,1.435550263815278,-0.21751984038705022,0.8314579176837535,Control,Female,0.6954746152006012,0.7686543833167396,12,0.9047949641549324,0.3833800613985876,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Tnfaip1,Setmar,-0.10626036364285696,8,7,1.3584416126087329,-0.1511397519474399,0.8821856085936474,Control,Female,-0.5860654903623008,0.7804612352659326,12,-0.7509219726494246,0.4671703667863848,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Ttll4,Setmar,-1.5728220988571433,7,7,1.2875074514173819,-2.2854086855153852,0.04127278541350858,Control,Female,-0.12979485932201335,0.7727788281898019,12,-0.16795861194340908,0.8694133140130468,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Tnfaip1,Slc38a10,0.060649982214286524,8,7,1.6458881128597749,0.0711997966366255,0.9443224387111572,Control,Female,-1.2815401055629019,0.7748182959604131,12,-1.6539879249681246,0.1240308279007705,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Ttll4,Slc38a10,-1.4059117529999998,7,7,1.6103492917398035,-1.633322696742838,0.12834564612564714,Control,Female,-0.8252694745226146,0.766897211545329,12,-1.076114845768787,0.3030356382243568,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
ICS,Ttll4,Tnfaip1,-1.4665617352142863,7,8,1.5286688621369613,-1.853682346598481,0.08660983202256833,Control,Female,0.4562706310402874,0.778799444174734,12,0.5858640943481683,0.5688222872937141,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,baseline,Arhgef4,-1.3110090559510201,245,3,1.4143756744272977,-1.5957275472390497,0.11183347305132307,Control,Female,-0.29924906217348307,0.7398362076006949,12,-0.40448015263264064,0.6929761713974552,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Elk4,Arhgef4,-0.9193698412307691,13,3,1.4470968521956296,-0.9918933224066319,0.3380844281454477,Control,Female,0.5769200433798646,0.8151225726773657,12,0.7077709079812414,0.49260580146446664,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Setmar,Arhgef4,-1.8668087729999998,13,3,1.0417478226165713,-2.797754119969139,0.01424314001325161,Control,Female,-0.2956404853152918,0.8187511879476898,12,-0.36108709174072107,0.724311427158053,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Slc38a10,Arhgef4,-0.23183586270588208,17,3,1.8870923018978503,-0.19618128058388837,0.8466661222761095,Control,Female,0.39983412988530936,0.8138530692708185,12,0.4912853990260743,0.632087039532532,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Tnfaip1,Arhgef4,-2.456674598,9,3,1.0123339162459177,-3.6401150231786086,0.004535923828823868,Control,Female,-0.8817059756775926,0.8230985354780112,12,-1.07120343151327,0.30515000863374814,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Ttll4,Arhgef4,-0.7413849810714286,14,3,1.2790410613732113,-0.9110862270237803,0.3766592705802364,Control,Female,-0.42543534463730515,0.8173074227773046,12,-0.5205328286284577,0.612161817223647,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Elk4,baseline,0.391639214720251,13,245,1.4144509792939517,0.9728438454767144,0.3315492304322165,Control,Female,0.8761691055533476,0.6887393928169265,12,1.272134445468319,0.2274247193274426,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Setmar,baseline,-0.5557997170489797,13,245,1.3948118318032923,-1.4000629532279643,0.16270520292229657,Control,Female,0.0036085768581912703,0.692813448761155,12,0.005208583731513726,0.9959297585837604,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Slc38a10,baseline,1.079173193245138,17,245,1.4504041676166757,2.966599827244283,0.003291389543631584,Control,Female,0.6990831920587924,0.6865407450975669,12,1.0182690496533358,0.32864123466737405,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Tnfaip1,baseline,-1.14566554204898,9,245,1.3988414594526801,-2.413108192398951,0.016531493414057765,Control,Female,-0.5824569135041096,0.6989353723203416,12,-0.8333487423457419,0.4209260197873156,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Ttll4,baseline,0.5696240748795915,14,245,1.405096148583861,1.4752970393748426,0.14135674293120193,Control,Female,-0.12618628246382207,0.6909672663662847,12,-0.1826226633389174,0.8581430639136097,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Setmar,Elk4,-0.9474389317692307,13,13,1.2119622363660238,-1.9930528592682157,0.057743529796390185,Control,Female,-0.8725605286951563,0.7709503864559085,12,-1.131798548939516,0.279829719243782,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Slc38a10,Elk4,0.6875339785248871,17,13,1.7336916860104084,1.076360642393833,0.2909531527824357,Control,Female,-0.1770859134945552,0.765107850468362,12,-0.23145222387425743,0.8208630749566868,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Tnfaip1,Elk4,-1.537304756769231,9,13,1.2310020169338642,-2.8799357366478753,0.009259220681677845,Control,Female,-1.4586260190574571,0.7768507552871182,12,-1.8776142124214836,0.08494633153021883,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Ttll4,Elk4,0.17798486015934056,14,13,1.33563932682843,0.34597735613089553,0.7322544405497464,Control,Female,-1.0023553880171696,0.7692302116970465,12,-1.3030629488743184,0.21700261329385478,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Slc38a10,Setmar,1.6349729102941177,17,13,1.5815376932869942,2.805863397336739,0.009026679259168169,Control,Female,0.6954746152006012,0.7686543833167396,12,0.9047949641549324,0.3833800613985876,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Tnfaip1,Setmar,-0.5898658250000004,9,13,0.8995390064358237,-1.5122194702060143,0.1461193467625382,Control,Female,-0.5860654903623008,0.7804612352659326,12,-0.7509219726494246,0.4671703667863848,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Ttll4,Setmar,1.1254237919285712,14,13,1.104072451469625,2.6465026328594834,0.013867666252847908,Control,Female,-0.12979485932201335,0.7727788281898019,12,-0.16795861194340908,0.8694133140130468,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Tnfaip1,Slc38a10,-2.224838735294118,9,17,1.6468427055644503,-3.277218954858793,0.0031839326521366142,Control,Female,-1.2815401055629019,0.7748182959604131,12,-1.6539879249681246,0.1240308279007705,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Ttll4,Slc38a10,-0.5095491183655465,14,17,1.6544732727310758,-0.853363238819741,0.400451750159753,Control,Female,-0.8252694745226146,0.766897211545329,12,-1.076114845768787,0.3030356382243568,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
MRC_Harwell,Ttll4,Tnfaip1,1.7152896169285716,14,9,1.1025783563388074,3.6412403802025914,0.0015268348670698546,Control,Female,0.4562706310402874,0.778799444174734,12,0.5858640943481683,0.5688222872937141,ESLIM_007_001_015.Open.field.Number.of.centre.entries,NA,NA
HMGU,baseline,Arhgef4,-5757.531622746184,309,7,5282.832181872728,-2.851374330663188,0.004641414445006275,Control,Female,-1935.740899852663,1370.5504422064416,12,-1.4123820913415812,0.18324286569294762,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Elk4,Arhgef4,-1842.1428571428587,7,7,4154.486998501053,-0.8295449512067696,0.42299143220774815,Control,Female,-518.113650527926,1532.5337337948642,12,-0.33807650631283104,0.7411466383371446,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Setmar,Arhgef4,-3898.185714285715,7,7,5811.983239127996,-1.2547933100252857,0.23344225853115,Control,Female,-1156.6341049107841,1540.1834809218901,12,-0.7509716337292949,0.46714157403935663,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Slc38a10,Arhgef4,-3999.2571428571428,7,7,3945.648204698196,-1.896247365941291,0.08225649803686898,Control,Female,735.1476632081783,1529.2265791316954,12,0.48073168047183684,0.6393527996546512,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Tnfaip1,Arhgef4,-7923.971428571429,7,7,5000.652024105504,-2.964492038776023,0.011821563273827924,Control,Female,-2913.60609427297,1549.9552301780845,12,-1.8798001629622596,0.0846266700702667,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Ttll4,Arhgef4,-7561.028571428571,7,7,4440.456926858509,-3.1855706374241777,0.007839707965249618,Control,Female,-2923.2994571727677,1536.9701481730642,12,-1.9019884417713502,0.08144355057701713,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Elk4,baseline,3915.3887656033257,7,309,5249.048199240013,1.951547148480739,0.0518808416196224,Control,Female,1417.627249324737,1261.340039808658,12,1.123905691235955,0.2830339099507584,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Setmar,baseline,1859.3459084604692,7,309,5308.843673432637,0.9163153750586878,0.3602047044084612,Control,Female,779.1067949418789,1270.1154543346988,12,0.6134141524559151,0.5510528391711792,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Slc38a10,baseline,1758.2744798890417,7,309,5242.886514662856,0.8774066745585427,0.3809366042591501,Control,Female,2670.888563060841,1255.6453397510425,12,2.1271042694192612,0.05483699952358796,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Tnfaip1,baseline,-2166.4398058252445,7,309,5277.173624283103,-1.0740635095174778,0.2836188936973834,Control,Female,-977.865194420307,1284.2880251047497,12,-0.7614064565777992,0.4611163006740526,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Ttll4,baseline,-1803.4969486823866,7,309,5257.988142815856,-0.8973885581031352,0.370199146767788,Control,Female,-987.5585573201047,1265.880345667101,12,-0.7801357851082484,0.45042532584784944,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Setmar,Elk4,-2056.0428571428565,7,7,4946.596530299537,-0.7776061678802945,0.45185995529468514,Control,Female,-638.5204543828581,1439.2661704161144,12,-0.44364306443626883,0.665194070061637,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Slc38a10,Elk4,-2157.114285714284,7,7,2501.561075989304,-1.6132291709221007,0.13266670747875167,Control,Female,1253.2613137361043,1425.9749245576309,12,0.8788803310302906,0.39672389108744766,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Tnfaip1,Elk4,-6081.82857142857,7,7,3961.841582882529,-2.8719117515574384,0.014039880678151796,Control,Female,-2395.492443745044,1452.7719197365348,12,-1.6489115815092812,0.12507876384124786,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Ttll4,Elk4,-5718.885714285712,7,7,3226.0387134925063,-3.3164684117828718,0.006150270131520032,Control,Female,-2405.1858066448417,1435.373988434811,12,-1.675650963459044,0.11964521667798528,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Slc38a10,Setmar,-101.07142857142753,7,7,4772.5459419575245,-0.03961980271173284,0.9690477742302614,Control,Female,1891.7817681189624,1433.4396816280805,12,1.3197498244016124,0.21154249394602312,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Tnfaip1,Setmar,-4025.7857142857138,7,7,5675.876644100682,-1.326941351965625,0.20922413930967063,Control,Female,-1756.971989362186,1460.3858772377027,12,-1.2030874967686425,0.2521417721437622,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Ttll4,Setmar,-3662.842857142856,7,7,5189.095560128263,-1.3205676089613172,0.21127781049920605,Control,Female,-1766.6653522619836,1442.8430677060942,12,-1.224433475686804,0.24428328486317494,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Tnfaip1,Slc38a10,-3924.7142857142862,7,7,3742.2675295041313,-1.9620371983488174,0.07337108412372181,Control,Female,-3648.7537574811486,1447.6162249762483,12,-2.520525602385408,0.02688323679536528,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Ttll4,Slc38a10,-3561.7714285714283,7,7,2952.237001915021,-2.257089855433339,0.043438329424422766,Control,Female,-3658.447120380946,1429.4494464076295,12,-2.5593399819595186,0.025031897808631645,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
HMGU,Ttll4,Tnfaip1,362.942857142858,7,7,4260.7609914695495,0.15936212159333454,0.8760343894794913,Control,Female,-9.693362899797648,1456.6452641226588,12,-0.0066545803144707205,0.9947998024206295,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,baseline,Arhgef4,917.9788043478256,368,8,1500.3788755832934,1.7120115611741795,0.08772349472939223,Control,Female,-1935.740899852663,1370.5504422064416,12,-1.4123820913415812,0.18324286569294762,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Elk4,Arhgef4,1288.550000000001,8,8,1877.5364487141123,1.3725965223018743,0.1914676981510277,Control,Female,-518.113650527926,1532.5337337948642,12,-0.33807650631283104,0.7411466383371446,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Setmar,Arhgef4,955.783928571429,7,8,1708.1650024567687,1.0811309193948617,0.29928727322046966,Control,Female,-1156.6341049107841,1540.1834809218901,12,-0.7509716337292949,0.46714157403935663,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Slc38a10,Arhgef4,1610.2982142857145,7,8,2029.7193215834893,1.5329172428777127,0.14926521070356966,Control,Female,735.1476632081783,1529.2265791316954,12,0.48073168047183684,0.6393527996546512,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Tnfaip1,Arhgef4,1362.5375000000004,8,8,2329.847766083655,1.169636505727883,0.26167539236256615,Control,Female,-2913.60609427297,1549.9552301780845,12,-1.8798001629622596,0.0846266700702667,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Ttll4,Arhgef4,61.412500000000364,7,8,1593.8996351172564,0.07444648373232478,0.9417884962613603,Control,Female,-2923.2994571727677,1536.9701481730642,12,-1.9019884417713502,0.08144355057701713,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Elk4,baseline,370.57119565217545,8,368,1491.112683365831,0.6954023833560146,0.48723501295476734,Control,Female,1417.627249324737,1261.340039808658,12,1.123905691235955,0.2830339099507584,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Setmar,baseline,37.80512422360334,7,368,1482.82185792824,0.06682192547539756,0.9467592705557193,Control,Female,779.1067949418789,1270.1154543346988,12,0.6134141524559151,0.5510528391711792,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Slc38a10,baseline,692.3194099378888,7,368,1496.880450588224,1.2122067184760108,0.22620052985728395,Control,Female,2670.888563060841,1255.6453397510425,12,2.1271042694192612,0.05483699952358796,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Tnfaip1,baseline,444.5586956521747,8,368,1514.8115746091933,0.8211934468511032,0.41205922810000606,Control,Female,-977.865194420307,1284.2880251047497,12,-0.7614064565777992,0.4611163006740526,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Ttll4,baseline,-856.5663043478253,7,368,1478.3810033631464,-1.518559832622804,0.12972044267250596,Control,Female,-987.5585573201047,1265.880345667101,12,-0.7801357851082484,0.45042532584784944,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Setmar,Elk4,-332.7660714285721,7,8,1456.1429186258765,-0.4415535909045194,0.6660676869504168,Control,Female,-638.5204543828581,1439.2661704161144,12,-0.44364306443626883,0.665194070061637,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Slc38a10,Elk4,321.7482142857134,7,8,1822.713649549894,0.34107201218208194,0.7384988276493134,Control,Female,1253.2613137361043,1425.9749245576309,12,0.8788803310302906,0.39672389108744766,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Tnfaip1,Elk4,73.98749999999927,8,8,2165.1045404280467,0.06834542962564917,0.9464772108644884,Control,Female,-2395.492443745044,1452.7719197365348,12,-1.6489115815092812,0.12507876384124786,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Ttll4,Elk4,-1227.1375000000007,7,8,1320.2426181096703,-1.7959236267587153,0.09577306533157212,Control,Female,-2405.1858066448417,1435.373988434811,12,-1.675650963459044,0.11964521667798528,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Slc38a10,Setmar,654.5142857142855,7,7,1627.1002269594298,0.7525560415132894,0.46622354155575996,Control,Female,1891.7817681189624,1433.4396816280805,12,1.3197498244016124,0.21154249394602312,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Tnfaip1,Setmar,406.7535714285714,8,7,2042.0058680938382,0.38487772169050605,0.7065510160460275,Control,Female,-1756.971989362186,1460.3858772377027,12,-1.2030874967686425,0.2521417721437622,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Ttll4,Setmar,-894.3714285714286,7,7,967.7845651403052,-1.728913429069153,0.10944050626426492,Control,Female,-1766.6653522619836,1442.8430677060942,12,-1.224433475686804,0.24428328486317494,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Tnfaip1,Slc38a10,-247.76071428571413,8,7,2317.697308563152,-0.20654948284828067,0.8395615793423055,Control,Female,-3648.7537574811486,1447.6162249762483,12,-2.520525602385408,0.02688323679536528,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Ttll4,Slc38a10,-1548.8857142857141,7,7,1496.2288875862603,-1.936668821932386,0.07668721314079853,Control,Female,-3658.447120380946,1429.4494464076295,12,-2.5593399819595186,0.025031897808631645,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
ICS,Ttll4,Tnfaip1,-1301.125,7,8,1947.4281338571807,-1.2909397265092961,0.21920998644876546,Control,Female,-9.693362899797648,1456.6452641226588,12,-0.0066545803144707205,0.9947998024206295,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,baseline,Arhgef4,-484.36005442176884,245,3,2060.890301601219,-0.40460502571139867,0.6861194384677711,Control,Female,-1935.740899852663,1370.5504422064416,12,-1.4123820913415812,0.18324286569294762,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Elk4,Arhgef4,-113.17358974359013,13,3,2117.478175622792,-0.08344464296691124,0.9346793995683671,Control,Female,-518.113650527926,1532.5337337948642,12,-0.33807650631283104,0.7411466383371446,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Setmar,Arhgef4,67.46102564102512,13,3,1032.5929708850654,0.10199904075877099,0.9202039521484554,Control,Female,-1156.6341049107841,1540.1834809218901,12,-0.7509716337292949,0.46714157403935663,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Slc38a10,Arhgef4,4221.139215686275,17,3,10829.485395099393,0.6224320484317004,0.5414633307802824,Control,Female,735.1476632081783,1529.2265791316954,12,0.48073168047183684,0.6393527996546512,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Tnfaip1,Arhgef4,-1779.3133333333335,9,3,638.9922954830257,-4.17684222308577,0.0018972097959454495,Control,Female,-2913.60609427297,1549.9552301780845,12,-1.8798001629622596,0.0846266700702667,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Ttll4,Arhgef4,-935.1752380952385,14,3,855.147243338366,-1.718906616697571,0.10619409356211774,Control,Female,-2923.2994571727677,1536.9701481730642,12,-1.9019884417713502,0.08144355057701713,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Elk4,baseline,371.1864646781787,13,245,2079.3887214316255,0.6271931588340697,0.5310915993831975,Control,Female,1417.627249324737,1261.340039808658,12,1.123905691235955,0.2830339099507584,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Setmar,baseline,551.821080062794,13,245,2033.952999917048,0.9532399585922163,0.3413676864057186,Control,Female,779.1067949418789,1270.1154543346988,12,0.6134141524559151,0.5510528391711792,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Slc38a10,baseline,4705.499270108044,17,245,3483.5520584940423,5.385676491811111,1.6151692846630332e-7,Control,Female,2670.888563060841,1255.6453397510425,12,2.1271042694192612,0.05483699952358796,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Tnfaip1,baseline,-1294.9532789115647,9,245,2039.5091870181175,-1.8707505099353512,0.06253865309343096,Control,Female,-977.865194420307,1284.2880251047497,12,-0.7614064565777992,0.4611163006740526,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Ttll4,baseline,-450.8151836734696,14,245,2026.194864861638,-0.8096820333526437,0.41887196911781444,Control,Female,-987.5585573201047,1265.880345667101,12,-0.7801357851082484,0.45042532584784944,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Setmar,Elk4,180.63461538461524,13,13,1791.261780316086,0.25709794034514327,0.7992945489467752,Control,Female,-638.5204543828581,1439.2661704161144,12,-0.44364306443626883,0.665194070061637,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Slc38a10,Elk4,4334.312805429865,17,13,8809.651658375458,1.335355883036874,0.19251497888887953,Control,Female,1253.2613137361043,1425.9749245576309,12,0.8788803310302906,0.39672389108744766,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Tnfaip1,Elk4,-1666.1397435897434,9,13,1818.82498474258,-2.1125261964108577,0.047413175202724964,Control,Female,-2395.492443745044,1452.7719197365348,12,-1.6489115815092812,0.12507876384124786,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Ttll4,Elk4,-822.0016483516483,14,13,1709.368621245264,-1.2485064000435586,0.22341164223396376,Control,Female,-2405.1858066448417,1435.373988434811,12,-1.675650963459044,0.11964521667798528,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Slc38a10,Setmar,4153.67819004525,17,13,8712.131171622628,1.294028823467864,0.20622767167194742,Control,Female,1891.7817681189624,1433.4396816280805,12,1.3197498244016124,0.21154249394602312,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Tnfaip1,Setmar,-1846.7743589743586,9,13,957.0258192031906,-4.4501205105057515,2.457415896482649e-4,Control,Female,-1756.971989362186,1460.3858772377027,12,-1.2030874967686425,0.2521417721437622,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
MRC_Harwell,Ttll4,Setmar,-1002.6362637362636,14,13,1004.0718889084027,-2.5925814656622688,0.01568839002531425,Control,Female,-1766.6653522619836,1442.8430677060942,12,-1.224433475686804,0.24428328486317494,ESLIM_007_001_701.Open.field.Distance.travelled...total,NA,NA
